user_id,name,stars,text,gmap_id,date,hour,sentiment_analysis
107575421143520985751,Karina Zottola,5,"The neighborhood is not the best, but I love the PRICE! The cheaper Shell near by.",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-02-24,23:52:39,3
108105815828482524839,Grigori Feresin,3,"its ok, credit card machine at pump was broken... so was 2 other pumps. Price is average.",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-02-19,00:39:00,2
117399033917944235743,Pablo Moreno,3,It ok,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-03-26,14:25:46,1
117216032921363050985,Jeremy Hammack,1,"For a SHELL station, this was horrible. Clerk is rude, inconsiderate, and an idiot.",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2015-11-16,23:12:59,1
114873432357681250012,Marcio Figueiredo,3,"(Translated by Google) Good post.
The service is very good.

(Original)
Bom posto.
O atendimento é muito bom.",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-12-25,12:07:59,3
110010114764424487383,Francisco Jesus Pacheco Ballaga,4,"(Translated by Google) One shell just like another. Very good gas ...

(Original)
Una shell igual que otro. Muy buen gas...",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-02-04,01:51:04,2
103567259219597142748,Alberto Raul puerto,5,"(Translated by Google) Very cool

(Original)
Muy padre",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2019-02-17,08:20:22,1
104585536788032988388,LeoSMG,4,"(Translated by Google) This gas station has a mechanical workshop

(Original)
Esta gasolinera tiene taller de mecanica",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2018-01-07,13:59:50,1
112328713948531974368,Nestor Jimenez,5,"(Translated by Google) good ones

(Original)
Buenos",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2018-01-14,03:25:07,1
110131850259102362889,Jeshua Barjoseph Barreto Hernandez,5,"(Translated by Google) Excellent

(Original)
Excelent",0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-08-03,22:40:24,2
100997636847590421778,carlos mateo mateo,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-06-06,22:06:52,1
111646268981063058742,Carlos Herrera,4,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-07-21,22:24:01,1
111975642959584574624,Thamson Tanis (SAKPASE),5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2016-07-16,18:25:30,1
108681899802968636193,Belen Whaite,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-08-07,04:15:49,1
104771041252749577955,Lileaus Adelle Hill (LawLady),4,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-09-24,15:48:57,1
116401179911545771602,Fernando Perez,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-12-08,17:19:48,1
111125936699190404225,Juan Ramirez,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2018-10-04,14:48:32,1
112419667425581227993,Gabriel Garcia,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-09-04,09:33:34,1
114391723867761118302,Alonso Da Silva,1,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2018-03-01,15:45:30,1
110082031128590613036,IMDoctor J,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-12-11,11:34:33,1
109823576730537976895,Crystal Hassan,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-10-02,15:42:54,1
108940191618335229783,omar aljaberi,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-07-26,17:06:15,1
113271655362728548022,MaX,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-04-18,00:18:09,1
111831852035879912921,Maribel Terrero,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-01-11,11:36:57,1
116336549301357884201,Rafael Vazquez,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-04-18,11:50:15,1
103260112615319282659,djohnsgirl2531,4,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2016-11-14,14:07:48,1
114119899131056201055,Robin N Wynn Realtor,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-12-18,12:40:34,1
102664395272095392516,Quyntelle Bain,3,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-09-28,22:01:03,1
101593918173596048349,Reha Ozer,5,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2017-12-06,21:47:33,1
104947259162763196794,Jr Dantâs,1,None,0x88d9b14a2b92ef1d:0xfdbdfb4708c0eb20,2019-07-01,02:38:25,1
103385311551446333282,Virginia Westlake,5,The best Baby Lobster Alfredo in Tampa.  But it doesn't matter what you order it will be great.  Staff is very courteous and friendly.  Prices are affordable.,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-10-20,17:52:01,4
100122686185964941599,Tracee Reavely,2,"Nice little park on Franklin Road in Antioch. Open from dusk to Dawn.They sometimes play football, baseball, and basket ball here.",0x88c2caa984232aa5:0x1772382691b9d7f2,2017-12-09,02:20:54,2
115087571928333416127,Cody Herndon,4,Clean. Average selection of goods. Average gas price. I don't see any reason not to stop at this establishment.,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-03-07,03:25:15,2
107192550232850537719,Robert M,5,The gas burns well,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-01-22,00:03:40,1
103972647741546140730,Amanda Martin,5,Good gas,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-12-28,19:28:41,1
104295081781866425249,Mike Burkley,5,Good store,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-11-27,03:08:32,1
115628277422414300562,Jodie Bozeman,2,They are ok. Somewhat friendly,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-04-01,14:31:52,2
104000331097087620967,Lisa Clayton,1,Bums everywhere begging drug deals going down right in front if the door employees not doing anything about it slow service,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-09-26,13:30:51,1
102296980542024552587,Anna Naylor,3,"Customer service was slow, AMD floors and bathrooms were nasty.",0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-27,02:25:56,1
106180629213005092789,Moyer Chronicles,2,Employees on their phone while cashing out customers and look miserable as hell being there which matches the attitude they give customers,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-16,19:37:24,1
113006070557671566232,John Kucharnik,2,"Expensive, well stocked, but understaffed.",0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-14,09:54:02,1
102504684696010287907,Christine Camarda,5,I work here.,0x88c2caa984232aa5:0x1772382691b9d7f2,2016-07-08,05:52:52,1
110864357270923892362,Maher Elhelw,5,"(Translated by Google) Aaa

(Original)
اا",0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-24,22:52:01,1
100263624327820360762,Mark Langley,3,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-01-31,18:28:57,1
106802006523244813921,Craig Grooms,3,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-10-22,21:12:25,1
101319374383042532357,Sunny Showers,2,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-10-14,07:40:41,1
102228386296594378618,Angela Speckner,3,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-04-17,06:22:59,1
100329622712404696539,Andy Willhite,4,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-06-14,00:51:48,1
117356830432556992146,Dave Hall,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-08-18,18:52:31,1
100202683012181441541,CALVIN SMITH,4,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-12-24,15:27:26,1
107771785034086270795,Drashers (Drashers),5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-19,00:37:22,1
115265843677790607403,Gerardina Cignarella,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-07-15,23:37:25,1
113048787394786252553,Taylor Bray,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-03-28,05:39:38,1
115444142213445835372,Daniel Dyer,4,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-12-05,14:15:52,1
108915098573830536077,Sally S,4,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-03-08,02:17:51,1
117351181905317367120,Fancy Face,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-10-23,04:13:51,1
103499913496553022666,Samual Sproat,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-03-08,12:10:42,1
117812018151036063400,Kevin Fowler,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2018-01-08,17:34:35,1
115076324036765612521,Jennifer Rowella,1,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2016-05-10,15:24:42,1
116042278928899322986,Luz Echevarria,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2021-05-19,16:19:56,1
109808385148273996067,Erin Armstrong,5,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2015-10-26,16:10:17,1
100918169710723807441,Theron Chewning,3,None,0x88c2caa984232aa5:0x1772382691b9d7f2,2017-05-21,04:22:55,1
100389358516962250516,Audrey Crews-Evans,4,"Been shopping here for many years,friendly clean staff and competitive prices, you gotta check this place out.",0x88e8cd6d7f70f807:0x98e874653ab02098,2021-03-14,18:31:23,2
117079657807245236708,Shannon Brennan,5,Nice. Has what u need. Great stop while riding.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-13,18:01:45,2
109192436429391377197,Ernest Meeks,4,"Convenient, bathrooms, deer corn on hand, awning over the pumps, hot coffee, cold drinks, ect",0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-10,21:39:11,1
118193069029567916202,Ernest Meeks,5,"Grate store! Large selection of local gifts, Gourmet style Chocolat, bonbons, dipped pretzels, fudge, ect. Not forgetting the Jerky!, beef, Elk, Turkey, Version, ect, ect in regular, spicy and exotic flavors and meats. They have gas and a Dunkin Donuts, and Burger King inside. Clean, clean restrooms, clean store, clean lot",0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-11,02:49:30,3
102038549086117988456,Katisha Finney,3,Service is slow. Cashiers are not rude but not nice.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-04-10,00:47:48,1
110286665668413411783,Tim Douglas,4,It had the convenience I needed.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-05,00:44:15,1
117251211386348300988,Marie Michels,5,Great place to get gas and drinks.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-06-20,11:38:59,2
102209915839355722941,Karen Willis,4,"Very friendly Employees, customer service is great",0x88e8cd6d7f70f807:0x98e874653ab02098,2017-05-29,20:56:37,3
106278583838398993027,Doug Swanson,4,Employees are polite and courteous to their customers,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-05-12,16:08:19,2
105814361573909512491,Jeff Huston,5,Best prices in starke.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-10,12:44:58,2
106744029909172770364,Dale Young,4,"Gas is gas, coffee is great!",0x88e8cd6d7f70f807:0x98e874653ab02098,2016-11-27,17:29:04,2
107409405480173804311,Nicholas Browning,5,They had gas. What more could you want.,0x88e8cd6d7f70f807:0x98e874653ab02098,2016-08-12,12:39:37,1
112405776073377394653,Carmen,5,Its convenient,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-08,03:57:00,1
101946161832253428102,Joseph Sapp,5,My fav.store.,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-05-17,17:02:46,1
104689319690444375362,amanda cline,2,Very high price,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-14,23:27:46,1
117344974893469120864,Tadzio Cancilla,1,"(Translated by Google) badprice

(Original)
badprice",0x88e8cd6d7f70f807:0x98e874653ab02098,2018-02-07,17:37:50,1
109082132114233792440,Char R (LuckyLady),4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-06-04,13:13:34,1
103707238970244259881,Tracy Smith,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-25,08:03:07,1
107516485241821250774,Malinda Bryant,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-25,22:56:31,1
103983301987698884807,STAR CANINE,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-19,19:31:18,1
114658628701172599964,Michael Williams,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-02,19:08:30,1
100550240192238606900,Kathy Bryan,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-05,02:18:08,1
108879120328698733166,james cordry,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-26,02:16:11,1
113611808242063885145,Tracey,2,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-04-25,20:02:54,1
100343947932803136847,Wonglongsook,2,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-21,04:38:13,1
111824538050327076964,Napalm Junkie,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-05,01:42:40,1
113056221241940902308,Jason Craig,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-06-06,09:40:35,1
113740664705424482380,sonny raithel,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-22,07:05:49,1
105635516924199832361,steve nettles,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-08,04:33:43,1
104813889208841206615,Ronald Mathis,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-04-09,00:18:49,1
107862211159693588077,Stacy Carroll,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-06-13,12:00:06,1
111107079264533935025,christopher martin,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-03,18:02:57,1
114438285028865668990,Tonya Driver Daniels,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-02,05:42:09,1
108989772802317106114,Aimee Castrilla,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2019-01-09,03:44:08,1
108036568868951336205,SUSAN HOWARD,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-21,22:48:37,1
112540413498078996003,Robert Watson,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-20,05:47:11,1
104784305768722462441,MyraLynne Roberts,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-16,14:49:59,1
103275134203410778094,brittany edenfield,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-11,02:59:33,1
107403921306116970070,Teresa Steele,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-09,04:06:44,1
108512995991097153852,Victoria Rogers,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-22,03:40:54,1
112069636645656867177,Stacy Touchet,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-18,19:49:18,1
117366284095720097616,Debbie Ware,1,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-04,14:19:25,1
116601024971107619895,Robert Johnston,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-04-18,22:19:39,1
114611402040797842954,Todd B,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-08-02,18:47:45,1
107287873177719793750,Carol Smith,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-03,06:41:35,1
117055534175952708925,Tiffany Smith,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-10,10:13:36,1
105310639997419741489,Logan Daniels,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-12,21:24:58,1
108756072212957202501,N. D. C.,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-22,02:25:17,1
112789354520962513658,Jessica Tumbleson,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-08-08,19:20:49,1
104376739809170184668,Linda Haynes,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-01,11:13:44,1
116047259254054283068,Nacola Jones,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-08,21:32:52,1
111589066601884738978,Ann Taylor,2,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-04,20:24:29,1
115927144716341973136,Katherine Muldrow Mathis,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-14,14:33:20,1
114598091598429164194,Mary Mock,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-18,20:52:43,1
113487263138009035319,lemm s,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-28,02:01:09,1
100744567225014168473,William Bias,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-06-22,19:30:44,1
107424166288075578202,Missi Green,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-27,17:56:46,1
117398200187538683652,Kimberly Williams,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-11,02:12:30,1
111118267552185634392,Sherrie Bennett,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-29,14:54:31,1
109731466176695602321,Clarence Haley,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-21,19:48:17,1
115429637490436812582,Glenn Knowles,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-20,14:38:03,1
110644495321288767926,dilly dil,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-23,01:56:13,1
102986847969680048879,Tamara Brown Clemons,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-15,16:29:17,1
110817312465058505752,Adam Baxter,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-12,06:12:03,1
109410189157879640520,Kenny Sanderford,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-02,19:51:45,1
116685294710680835543,Derek Bass,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-06,10:23:43,1
107142877745540389011,Ministerio Mercedes DelValle,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-05,12:35:43,1
105333197309538267261,Steve Cronin,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-10-26,18:57:00,1
106808030469402561873,Smelly Douglas,4,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-27,06:24:54,1
107870553341543427294,monique barr,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-09-16,10:59:05,1
103041421092624910911,Laura Eadie,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2018-01-18,17:54:44,1
108303584895623763865,Pam Lashway,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-08-23,06:45:43,1
110583968893616699861,Taungi Taylor,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-15,12:20:09,1
104818330166656450055,Julia Trowbridge,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-08-22,03:09:38,1
108336594465349453295,Cindy Royall,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-12-26,10:34:39,1
114197093834515597061,Aubrey Taylor,5,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-07-19,16:35:19,1
102405876466853156798,Dana Putnel,3,None,0x88e8cd6d7f70f807:0x98e874653ab02098,2017-11-05,21:17:31,1
114617971925098323510,DJoumbarey Moreau,2,"This Shell location can be a dangerous at night which is why they won't allow you to enter and you have to order items from the window. However, in the day time it might provide a slight bit more safety but the place offers a lot of items.",0x88d9b1786ca0e403:0xd1596e2163e32393,2021-05-13,20:02:12,1
106555849721057005835,Esperanza Rodriguez,1,"Can't wait to get an electric car and run my car on solar.  Why are we still doing fossil fuels? Ah, subsidies.  Right!",0x88d9b1786ca0e403:0xd1596e2163e32393,2017-12-25,06:01:40,1
102664287585511967726,jessie aguilar,1,horrible customer service. they are thieves. I purchased an overpriced  defective gas can with my bank card and when I tried to return it 2 minutes later the teller told me they weren't able to give me a refund because I paid with my card. I had the teller call the manager and he said the same thing. so I told him there is no where in the store that says no refunds on merchandise. he then gave me a partial refund on the gas can stating that the taxes I paid on it already went to the government and he couldn't refund my tax on it. they are lying thieves! the place also smelled bad and was dirty.,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-02-13,18:36:58,1
117487748406221130048,Erin Ford,3,Good location but high prices,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-08-20,23:07:52,1
115902592741346834570,Nancy Lauchaire,5,Shell makes getting gas easy.,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-12-19,02:26:23,1
109245343248759311887,Jina saint fleur,2,Not the best service,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-12-31,18:47:14,1
118179276771632405867,Moe Jimy,5,Gas ok there,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-12-01,20:16:47,1
110259110187467567232,Rey Armeda,2,Not a very good area.,0x88d9b1786ca0e403:0xd1596e2163e32393,2018-01-03,11:47:42,1
117531102497528886929,Jorge Raúl Sardá,5,Good,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-06-14,18:40:45,1
114194374260063364547,Jane Doe,3,The cashier is very rude,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-03-29,21:33:04,1
116337148242790389288,Kelly Joseph,3,Not so clean,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-03-22,15:03:31,1
105801694952458469754,Warner Garrett,4,Cheapest Shell around,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-07-07,23:41:52,1
108098794669002833576,Carolina Rayo,5,Good service,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-06-27,17:56:23,1
110676108815798377645,Gerald Victorin,3,Nothing special just a regular gas station,0x88d9b1786ca0e403:0xd1596e2163e32393,2016-09-10,04:52:10,1
115841840815000951550,Andrea Cadelano,5,The cheaper gas on Miami!!!,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-03-20,01:54:46,1
107071065741812974544,Gus Flier,2,Okay,0x88d9b1786ca0e403:0xd1596e2163e32393,2016-07-22,14:02:44,1
104360059274470724177,Carlos Osorio,3,"(Translated by Google) More. Or less. It is not very. Economical The. Gasoline

(Original)
Mas. O. Menos.   No. Es. Muy. Economica. La. Gasolina",0x88d9b1786ca0e403:0xd1596e2163e32393,2017-02-21,05:54:37,1
112422847382370260723,Andrew Meade,3,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-03-14,01:49:55,1
103265288987792322932,The Baron,2,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-03-02,20:22:34,1
110727203300321486137,Jackie Moore,3,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-06-19,19:33:15,1
109810344894717644116,leo leo,5,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-10-18,04:59:02,1
116638380098010906789,Griselda Hernandez,4,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-02-08,15:11:09,1
106602581887487338176,Carlos Carle-amores,3,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2018-02-08,19:04:16,1
103048234687472630568,Ladi Martin,5,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-08-25,02:47:16,1
108948874385460829182,Freed Amador,5,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-05-14,06:43:52,1
107303322895336933776,Tania Bolivar,1,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-11-29,23:03:35,1
100986042098338492079,Linda Charles,5,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2016-09-03,22:06:14,1
100067523681466810330,Trey Knowsworthy,4,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-08-13,01:37:04,1
112405736225048970853,Gladys,5,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-10-20,12:15:06,1
116193625237440718264,Girish PS,1,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-04-11,16:39:21,1
111449907911855159952,Sarah D'Chanel,2,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-08-13,16:13:25,1
115511898675322584565,Ricardo Alfonzo,3,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-11-29,21:52:10,1
104173454006966318318,Riuber Ortega,4,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2017-04-11,07:58:14,1
105159358060978321418,Mohammad Mohsin,4,None,0x88d9b1786ca0e403:0xd1596e2163e32393,2016-09-09,11:45:10,1
100922769640342450266,Ravil Z.,1,"Customer service is not existing here, nobody is speaking English, cashier is using customers to translate to him. He couldn't provide even a basic help regarding my concerns about pump accuracy. Shame that this station has a Shell name on it. Never again.",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2020-07-07,05:02:54,1
117152805878050045787,Angela Punzi,5,It's clean and the gas is always at a good price,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-08-07,21:42:33,2
108335482129285200132,Jeffrey Lowman,1,They never have receipt paper at the pumps so you need to walk around inside.,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-06-11,12:46:50,1
113768813254655023576,Susana Elena Valqui,5,Great,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-11-25,08:42:56,2
111008996526194752470,Tony Surge,5,I e,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-02-16,02:58:47,1
112010083873536799257,Carlos Vasquez,3,Pricy,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-01-13,18:02:06,1
108776624131053119189,glenn pittman,3,Only if you speak Spanish.,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-01-05,18:57:45,1
105454108496206352260,Sylvia Sanchez,4,Is one place I get gas.,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-06-27,15:36:47,1
114338335748635529112,Solomon Porto,5,Clean place not dirty,0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-09-25,12:52:08,2
113682592020170903228,Alejandro NV,5,"(Translated by Google) excellent service

(Original)
excelente servicio",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-07-30,07:24:56,2
110858431348192095441,Rolando Gonzalez,5,"(Translated by Google) Great savings program in the purchase of gasoline

(Original)
Buenísimo programa de ahorros en la compra de Gasolina",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-12-22,16:35:37,2
114605971756922726545,lemuito por el mundo,5,"(Translated by Google) The most reliable gazolin in the usa

(Original)
La gazolina mas confiable de usa",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-07-31,18:46:01,1
110142919221882212248,ML,5,"(Translated by Google) Good attention

(Original)
Buena atención",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-12-19,11:37:04,1
108234641280265394058,sergio L varona,5,"(Translated by Google) Very good

(Original)
Muy bueno",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-05-23,21:49:12,1
113518530382840695901,Elvys Fernandez,4,"(Translated by Google) A very well attended and always stocked place

(Original)
Un lugar muy bien atendido y siempre  abastecido",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-08-22,15:43:49,1
109275343150503337650,Carlos Larrauri,4,"(Translated by Google) Clean and fast

(Original)
Limpio y rápido",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-02-28,22:01:00,1
117464472623250141218,Elisa Mir,5,"(Translated by Google) Always a Magnificent Place

(Original)
Siempre un Magnifico Lugar",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-08-16,01:15:26,3
117514558818623303959,"Juan Lope,",5,"(Translated by Google) In

(Original)
Yn",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2018-01-10,12:29:19,1
114813249430546921697,Jose Nieto,4,"(Translated by Google) A regular gas station

(Original)
Una gasolinera regular",0x88d9bf5040e96d9f:0xf82c39de16d669b4,2017-12-01,01:48:44,1
